date,module_type,high,low,average,change,change_percentage,cny_price
2025-06-23,Poly Module,0.27,0.055,0.068,0,0%,0.552
2025-06-23,182mm 550/595Wp PERC Module,0.28,0.065,0.069,-0.001,-1.43%,0.560
2025-06-23,210mm 600/660Wp PERC Module,0.28,0.068,0.072,-0.001,-1.37%,0.585
2025-06-23,Mono PERC Module in China,0.075,0.065,0.067,-0.001,-1.47%,0.544
2025-06-23,182mm 580/625Wp N-Mono Module,0.17,0.07,0.075,-0.001,-1.32%,0.609
2025-06-23,ThinFilm Solar Module,0.34,0.12,0.2,0,0%,1.624
