date,module_type,high,low,average,change,change_percentage,cny_price
2025-06-02,Poly Module,0.27,0.055,0.068,-0.002,-2.86%,0.553
2025-06-02,182mm 550/595Wp PERC Module,0.28,0.065,0.07,-0.001,-1.41%,0.569
2025-06-02,210mm 600/660Wp PERC Module,0.28,0.068,0.073,-0.001,-1.35%,0.594
2025-06-02,Mono PERC Module in China,0.075,0.065,0.068,-0.002,-2.86%,0.553
2025-06-02,182mm 580/625Wp N-Mono Module,0.17,0.07,0.076,-0.001,-1.3%,0.618
2025-06-02,ThinFilm Solar Module,0.34,0.12,0.2,0,0%,1.626
