date,module_type,high,low,average,change,change_percentage,cny_price
2025-06-30,Poly Module,0.27,0.05,0.066,-0.002,-2.94%,0.535
2025-06-30,182mm 550/595Wp PERC Module,0.28,0.06,0.068,-0.001,-1.45%,0.551
2025-06-30,210mm 600/660Wp PERC Module,0.28,0.065,0.071,-0.001,-1.39%,0.576
2025-06-30,Mono PERC Module in China,0.075,0.06,0.066,-0.001,-1.49%,0.535
2025-06-30,182mm 580/625Wp N-Mono Module,0.17,0.07,0.074,-0.001,-1.33%,0.600
2025-06-30,ThinFilm Solar Module,0.34,0.12,0.2,0,0%,1.622
